	sequences per sample	iteration	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	12P2	9M2	1M1	Al12Post3	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
alpha_rarefaction_10_0.txt	10	0	23.0	55.0	13.0	16.0	55.0	55.0	55.0	55.0	16.0	55.0	55.0	55.0	8.5	55.0	23.0	6.5	29.0	23.0	23.0	23.0	23.0	13.0	55.0	55.0	8.0	55.0	23.0	16.0	11.0	55.0	55.0	12.0	13.0	55.0	23.0	22.0	23.0	23.0	13.0	23.0	6.5	22.0	13.0	7.0	29.0	23.0	55.0	13.0	29.0	12.0	55.0	55.0	23.0	7.0	23.0	29.0	23.0	13.0	55.0	12.0	23.0	55.0	12.0	11.0	23.0	4.0	16.0	7.0	29.0	23.0	55.0	13.0	8.5	23.0	23.0	6.5	5.0	4.5	13.0	55.0	6.5	16.0	23.0	22.0	8.5	13.0	13.0	6.5	55.0	13.0	6.5	55.0	12.0	55.0	55.0	12.0	16.0	55.0	7.0	16.0	3.0	16.0	7.0	7.0	2.0	2.0	4.0	11.0	23.0	12.0	29.0	23.0	12.0	23.0	12.0	13.0	13.0	23.0	55.0	8.5	6.5	23.0	55.0	23.0	55.0	55.0	55.0	29.0	9.0	23.0	13.0	7.0	55.0	23.0	55.0	8.5	8.5	23.0	9.0	29.0	55.0	29.0	12.0	22.0	13.0	23.0	9.0	22.0	7.0	13.0	12.0	11.0	9.0	16.0	13.0	13.0	12.0	13.0	12.0
alpha_rarefaction_10_1.txt	10	1	55.0	55.0	55.0	11.0	29.0	55.0	55.0	55.0	11.0	55.0	55.0	55.0	7.0	55.0	16.0	11.0	23.0	8.5	13.0	55.0	12.0	29.0	55.0	55.0	13.0	55.0	22.0	8.5	23.0	23.0	29.0	8.5	55.0	55.0	8.5	23.0	55.0	13.0	29.0	23.0	16.0	23.0	23.0	11.0	55.0	23.0	55.0	55.0	29.0	12.0	29.0	55.0	55.0	29.0	55.0	1.0	23.0	13.0	55.0	22.0	55.0	29.0	55.0	29.0	13.0	7.0	7.0	16.0	23.0	55.0	55.0	23.0	55.0	13.0	23.0	11.0	29.0	7.0	5.0	55.0	6.5	9.0	29.0	22.0	55.0	13.0	9.0	4.5	23.0	8.5	11.0	23.0	22.0	55.0	23.0	23.0	22.0	16.0	7.0	3.0	7.0	7.0	4.5	7.0	4.5	4.0	9.0	16.0	22.0	13.0	23.0	55.0	7.0	29.0	13.0	23.0	55.0	13.0	23.0	55.0	5.0	55.0	12.0	55.0	23.0	23.0	23.0	7.0	4.0	55.0	8.5	29.0	23.0	23.0	12.0	16.0	13.0	9.0	12.0	12.0	9.0	7.0	12.0	3.0	13.0	13.0	12.0	23.0	11.0	13.0	8.5	11.0	5.0	8.0	23.0	22.0	9.0	29.0	23.0
alpha_rarefaction_10_2.txt	10	2	55.0	55.0	12.0	16.0	23.0	55.0	55.0	55.0	22.0	55.0	55.0	55.0	16.0	23.0	29.0	11.0	55.0	13.0	13.0	23.0	29.0	16.0	55.0	13.0	23.0	55.0	11.0	55.0	23.0	12.0	9.0	29.0	55.0	23.0	29.0	12.0	55.0	55.0	23.0	23.0	16.0	55.0	29.0	3.0	55.0	55.0	23.0	29.0	16.0	5.0	55.0	55.0	23.0	8.5	13.0	29.0	55.0	7.0	23.0	7.0	29.0	23.0	23.0	12.0	12.0	16.0	3.0	29.0	55.0	55.0	23.0	8.5	23.0	55.0	13.0	8.0	12.0	11.0	6.5	55.0	8.0	6.5	55.0	13.0	13.0	55.0	12.0	4.0	29.0	13.0	4.0	23.0	55.0	55.0	23.0	29.0	11.0	7.0	16.0	5.0	5.0	11.0	3.0	7.0	1.0	4.0	6.5	12.0	12.0	29.0	8.5	12.0	9.0	23.0	23.0	12.0	29.0	55.0	23.0	12.0	4.0	55.0	9.0	23.0	12.0	55.0	23.0	7.0	29.0	23.0	8.0	13.0	8.5	55.0	8.5	23.0	5.0	9.0	23.0	29.0	29.0	23.0	5.0	9.0	12.0	29.0	23.0	6.5	29.0	13.0	55.0	29.0	4.5	8.0	23.0	6.5	16.0	23.0	29.0
alpha_rarefaction_10_3.txt	10	3	55.0	23.0	29.0	4.0	55.0	55.0	55.0	55.0	4.0	55.0	55.0	55.0	29.0	55.0	29.0	9.0	23.0	13.0	12.0	55.0	13.0	12.0	55.0	23.0	23.0	55.0	23.0	23.0	11.0	29.0	12.0	7.0	55.0	23.0	55.0	12.0	55.0	13.0	8.5	29.0	12.0	23.0	29.0	11.0	55.0	23.0	23.0	23.0	55.0	13.0	55.0	23.0	29.0	23.0	23.0	29.0	23.0	13.0	23.0	12.0	29.0	23.0	12.0	23.0	13.0	3.0	4.0	4.5	8.5	55.0	23.0	22.0	12.0	55.0	55.0	16.0	29.0	22.0	12.0	23.0	16.0	4.5	12.0	12.0	55.0	23.0	13.0	4.0	23.0	5.5	11.0	13.0	23.0	23.0	13.0	29.0	29.0	29.0	4.0	29.0	4.0	4.0	7.0	4.0	1.0	7.0	8.0	22.0	9.0	23.0	29.0	13.0	8.5	13.0	13.0	13.0	55.0	29.0	55.0	7.0	3.0	55.0	7.0	23.0	23.0	55.0	13.0	12.0	9.0	55.0	12.0	23.0	22.0	23.0	13.0	22.0	12.0	6.5	7.0	5.0	13.0	23.0	29.0	7.0	29.0	12.0	9.0	29.0	22.0	13.0	29.0	6.5	23.0	16.0	29.0	6.5	5.5	22.0	13.0
alpha_rarefaction_10_4.txt	10	4	55.0	55.0	12.0	4.5	23.0	23.0	55.0	55.0	16.0	55.0	55.0	55.0	29.0	55.0	22.0	29.0	23.0	23.0	13.0	23.0	23.0	16.0	8.5	23.0	55.0	55.0	22.0	5.33333333333	22.0	13.0	22.0	12.0	22.0	13.0	29.0	8.5	55.0	55.0	55.0	55.0	6.5	23.0	13.0	2.0	23.0	23.0	23.0	55.0	13.0	29.0	23.0	55.0	12.0	13.0	12.0	9.0	22.0	55.0	23.0	12.0	23.0	55.0	13.0	12.0	12.0	7.0	4.0	11.0	13.0	29.0	12.0	23.0	13.0	16.0	55.0	7.0	12.0	4.5	11.0	29.0	8.0	7.0	22.0	16.0	13.0	16.0	23.0	2.0	4.0	4.5	4.0	23.0	29.0	23.0	55.0	55.0	29.0	29.0	4.5	5.33333333333	7.0	6.5	22.0	7.0	4.0	4.0	4.0	2.0	29.0	6.5	22.0	55.0	12.0	55.0	12.0	23.0	7.0	12.0	23.0	8.5	3.0	55.0	11.0	22.0	55.0	55.0	8.5	12.0	12.0	13.0	12.0	23.0	55.0	23.0	13.0	55.0	23.0	9.0	12.0	7.0	13.0	11.0	8.0	5.0	6.2	29.0	9.0	23.0	22.0	12.0	8.5	11.0	12.0	8.5	29.0	22.0	13.0	23.0	55.0
alpha_rarefaction_10_5.txt	10	5	55.0	55.0	23.0	12.0	12.0	55.0	55.0	55.0	4.0	55.0	55.0	55.0	16.0	55.0	16.0	4.5	55.0	23.0	29.0	29.0	23.0	23.0	55.0	23.0	22.0	23.0	7.0	23.0	23.0	55.0	13.0	9.0	12.0	23.0	23.0	12.0	55.0	55.0	9.0	13.0	11.0	13.0	8.5	4.5	55.0	29.0	55.0	13.0	12.0	13.0	29.0	55.0	13.0	23.0	12.0	23.0	55.0	23.0	23.0	13.0	13.0	13.0	55.0	16.0	7.0	4.0	11.0	16.0	13.0	13.0	8.5	23.0	5.33333333333	13.0	13.0	9.0	5.0	16.0	16.0	23.0	16.0	3.0	55.0	23.0	13.0	29.0	8.5	7.0	29.0	9.0	7.0	23.0	55.0	55.0	55.0	55.0	11.0	29.0	4.0	22.0	11.0	2.0	3.0	5.0	2.0	2.0	22.0	7.0	13.0	8.5	13.0	23.0	23.0	23.0	29.0	23.0	13.0	23.0	23.0	8.5	4.0	55.0	9.0	13.0	29.0	55.0	13.0	13.0	29.0	55.0	13.0	22.0	23.0	29.0	8.5	8.5	11.0	16.0	5.5	16.0	22.0	22.0	7.0	4.5	4.5	13.0	55.0	16.0	16.0	13.0	7.0	22.0	12.0	55.0	9.0	22.0	23.0	29.0	29.0
alpha_rarefaction_10_6.txt	10	6	23.0	55.0	23.0	6.5	13.0	55.0	23.0	55.0	3.0	55.0	55.0	55.0	6.5	55.0	6.5	11.0	29.0	13.0	29.0	12.0	29.0	4.0	29.0	55.0	23.0	55.0	29.0	13.0	29.0	13.0	23.0	12.0	23.0	23.0	23.0	13.0	13.0	13.0	9.0	55.0	11.0	23.0	55.0	11.0	23.0	23.0	23.0	8.5	23.0	7.0	55.0	23.0	13.0	23.0	9.0	22.0	13.0	23.0	23.0	13.0	8.5	13.0	8.5	22.0	5.33333333333	7.0	5.0	11.0	55.0	55.0	55.0	12.0	13.0	13.0	13.0	29.0	5.5	4.0	23.0	55.0	11.0	22.0	29.0	12.0	12.0	13.0	12.0	4.5	12.0	11.0	11.0	23.0	55.0	55.0	55.0	22.0	16.0	6.5	2.0	5.33333333333	3.0	11.0	7.0	9.0	1.0	2.0	6.5	29.0	29.0	6.2	23.0	55.0	16.0	23.0	23.0	12.0	23.0	16.0	55.0	12.0	5.5	55.0	29.0	23.0	8.5	55.0	13.0	22.0	7.0	12.0	22.0	23.0	23.0	23.0	13.0	7.0	29.0	8.5	12.0	23.0	23.0	23.0	12.0	11.0	29.0	23.0	12.0	12.0	22.0	55.0	23.0	7.0	29.0	13.0	12.0	7.0	9.0	23.0	13.0
alpha_rarefaction_10_7.txt	10	7	55.0	55.0	23.0	4.0	23.0	55.0	55.0	55.0	4.0	55.0	23.0	55.0	11.0	55.0	23.0	11.0	55.0	23.0	12.0	55.0	55.0	8.0	55.0	16.0	12.0	55.0	13.0	8.5	29.0	13.0	9.0	13.0	29.0	23.0	23.0	8.5	13.0	55.0	55.0	23.0	23.0	23.0	12.0	7.0	23.0	13.0	55.0	23.0	23.0	29.0	55.0	55.0	23.0	13.0	13.0	22.0	55.0	55.0	13.0	13.0	29.0	23.0	23.0	13.0	29.0	22.0	4.0	16.0	55.0	23.0	13.0	13.0	13.0	55.0	23.0	22.0	9.0	6.5	29.0	23.0	22.0	4.0	13.0	12.0	12.0	22.0	23.0	2.0	29.0	5.33333333333	4.0	55.0	55.0	55.0	29.0	13.0	9.0	22.0	2.0	5.0	4.0	3.0	4.0	2.0	16.0	5.0	11.0	3.0	7.0	8.5	12.0	13.0	4.0	13.0	8.5	55.0	55.0	5.5	55.0	13.0	4.0	55.0	22.0	29.0	23.0	55.0	5.5	22.0	12.0	29.0	13.0	4.0	23.0	13.0	55.0	23.0	12.0	29.0	12.0	22.0	22.0	23.0	12.0	7.0	6.5	13.0	8.5	29.0	22.0	13.0	13.0	7.0	29.0	23.0	23.0	3.0	23.0	23.0	23.0
alpha_rarefaction_10_8.txt	10	8	55.0	55.0	23.0	4.5	12.0	55.0	55.0	55.0	11.0	55.0	55.0	55.0	4.5	55.0	22.0	7.0	55.0	23.0	22.0	55.0	55.0	9.0	55.0	23.0	23.0	23.0	5.5	23.0	12.0	23.0	13.0	29.0	23.0	55.0	55.0	23.0	23.0	23.0	23.0	23.0	22.0	13.0	13.0	7.0	23.0	23.0	12.0	23.0	13.0	16.0	55.0	55.0	55.0	13.0	13.0	16.0	55.0	55.0	55.0	13.0	55.0	23.0	13.0	16.0	13.0	4.0	7.0	7.0	23.0	13.0	22.0	6.2	22.0	23.0	55.0	23.0	8.0	4.5	6.5	23.0	4.5	9.0	29.0	29.0	55.0	23.0	12.0	2.0	13.0	29.0	2.0	12.0	23.0	29.0	23.0	13.0	22.0	22.0	22.0	16.0	2.0	4.0	4.0	7.0	7.0	2.0	4.5	9.0	7.0	23.0	4.5	29.0	23.0	23.0	23.0	13.0	55.0	7.0	23.0	29.0	4.0	29.0	22.0	13.0	23.0	13.0	8.5	29.0	16.0	23.0	9.0	23.0	23.0	29.0	13.0	13.0	13.0	23.0	23.0	16.0	8.5	23.0	55.0	11.0	6.5	23.0	13.0	9.0	11.0	13.0	23.0	7.0	8.0	9.0	29.0	12.0	9.0	23.0	7.0
alpha_rarefaction_10_9.txt	10	9	55.0	55.0	55.0	4.0	16.0	23.0	55.0	55.0	11.0	55.0	23.0	55.0	4.0	55.0	22.0	22.0	55.0	8.5	12.0	55.0	12.0	12.0	55.0	23.0	12.0	55.0	12.0	29.0	11.0	12.0	12.0	12.0	13.0	23.0	29.0	29.0	55.0	55.0	13.0	55.0	22.0	55.0	23.0	12.0	13.0	55.0	23.0	23.0	12.0	13.0	23.0	12.0	7.0	13.0	13.0	13.0	23.0	23.0	23.0	23.0	55.0	23.0	23.0	13.0	23.0	5.33333333333	11.0	7.0	55.0	55.0	55.0	7.0	12.0	23.0	55.0	4.0	29.0	16.0	23.0	13.0	7.0	11.0	13.0	29.0	23.0	12.0	22.0	11.0	12.0	7.0	11.0	55.0	12.0	29.0	55.0	22.0	23.0	23.0	11.0	7.0	7.0	16.0	7.0	4.0	2.0	11.0	2.0	12.0	12.0	6.2	16.0	23.0	22.0	9.0	23.0	22.0	12.0	22.0	55.0	13.0	4.5	23.0	22.0	29.0	8.5	55.0	7.0	13.0	12.0	12.0	12.0	23.0	29.0	9.0	13.0	29.0	8.5	22.0	7.0	29.0	23.0	23.0	7.0	2.0	12.0	23.0	4.0	22.0	22.0	29.0	13.0	16.0	8.0	9.0	23.0	7.0	9.0	12.0	12.0
alpha_rarefaction_2137_0.txt	2137	0	3704.94615385	3645.8880597	1710.59292035	560.277777778	1811.89156627	1949.20833333	3513.62790698	3439.38686131	598.0	3333.34615385	3472.50769231	3708.63414634	389.146341463	3366.22047244	1409.4057971	540.027777778	666.777777778	925.128205128	782.857142857	1121.03191489	816.815384615	1002.12244898	842.170731707	917.514705882	914.132075472	1087.38461538	1279.97468354	882.170212766	1021.08163265	1969.60344828	713.058823529	608.97826087	1873.80434783	750.285714286	730.481481481	607.0	690.862068966	1053.65217391	693.225806452	840.617977528	1326.04545455	691.721311475	1283.92682927	447.066666667	2013.76404494	1942.83333333	634.605504587	604.714285714	803.775862069	543.857142857	1042.44303797	900.026315789	890.881578947	662.75	869.038461538	818.95890411	774.597826087	714.404761905	638.608108108	673.333333333	853.666666667	962.333333333	904.344827586	694.517857143	708.222222222	359.285714286	291.0	572.636363636	820.779661017	791.0	498.672413793	528.4375	777.588235294	823.015873016	822.045454545	475.565217391	431.428571429	524.4	414.391304348	1676.54929577	779.567567568	424.682926829	1513.47826087	1267.0	749.277777778	635.368421053	460.625	158.588235294	1496.51485149	477.2	230.081081081	1551.6097561	1193.04166667	1679.28571429	1465.52459016	814.4	514.47826087	944.661764706	423.384615385	287.885714286	187.0	344.4	213.117647059	490.24	217.285714286	165.1	239.028571429	545.162790698	454.80952381	1037.07692308	826.352941176	760.375	684.526315789	583.904761905	596.263157895	786.438356164	576.769230769	368.5	1144.125	396.545454545	159.571428571	1825.89873418	469.096774194	588.5	824.169491525	1696.8	820.027777778	677.25	442.125	769.902439024	581.652173913	616.2	2200.61842105	757.949152542	601.216216216	564.6	471.428571429	606.0	379.516129032	1100.0	615.596774194	622.75	316.032258065	588.607142857	650.24	732.153846154	500.590909091	621.5625	810.525	496.857142857	643.222222222	503.523809524	888.04	464.0	589.714285714	587.783783784	484.518518519	566.779661017	493.692307692
alpha_rarefaction_2137_1.txt	2137	1	3678.33333333	3516.44444444	1638.18103448	440.371428571	1835.19230769	1995.7295082	3271.60714286	3358.06521739	552.87804878	3948.8677686	3813.01574803	3994.52542373	422.069767442	3492.224	1272.65853659	557.162162162	671.220779221	732.010638298	878.738095238	982.705882353	643.915492958	726.982758621	1037.0	884.647058824	729.246153846	1333.15957447	1447.88888889	851.5	1105.82142857	1828.01886792	935.736842105	736.894736842	1686.76699029	738.835443038	830.766233766	588.833333333	570.8	1209.01851852	742.02	994.896103896	1161.87323944	575.458333333	1101.78431373	466.243243243	2083.71764706	1980.30337079	823.12345679	643.139534884	940.32	625.243243243	879.511627907	813.918604651	862.779411765	656.1	732.528301887	842.666666667	752.785714286	812.676056338	618.75	673.837837838	768.12345679	906.787878788	826.492537313	738.418604651	790.75	278.625	482.9375	593.0	784.220588235	784.288461538	690.227272727	548.705882353	606.023809524	851.666666667	779.911764706	465.063829787	502.260869565	389.037037037	400.214285714	1373.13157895	655.888888889	341.784313725	1734.88	950.263157895	664.022727273	489.378378378	508.285714286	163.142857143	1571.36666667	468.5	352.24	1508.51315789	1192.85074627	1623.5	1405.01587302	798.32	585.405405405	891.25862069	357.117647059	295.027777778	183.545454545	341.444444444	163.434782609	449.243243243	196.666666667	149.6875	253.538461538	483.317073171	457.902439024	855.23255814	714.685185185	588.25	527.428571429	580.081967213	584.202702703	1010.01538462	653.595744681	501.090909091	1256.34782609	370.526315789	268.333333333	1863.77647059	441.666666667	580.357142857	739.0	1221.79166667	554.75	678.022727273	435.4	775.609756098	453.666666667	637.222222222	1591.87368421	630.333333333	632.022727273	581.6	486.903225806	611.885714286	386.558823529	1257.2173913	679.238095238	498.338235294	362.384615385	440.090909091	479.75	633.428571429	587.0	632.466666667	710.319148936	534.105263158	725.588235294	439.0	559.941176471	454.341463415	609.769230769	815.6	588.5	514.043478261	418.5
alpha_rarefaction_2137_2.txt	2137	2	3952.14173228	3960.75206612	1672.66666667	377.227272727	1561.79591837	1923.58208955	3824.65	3799.36956522	466.7	3713.61363636	3617.32846715	3738.57142857	376.5	3893.22522523	1420.52631579	452.363636364	772.538461538	794.558139535	693.818181818	1136.0	690.363636364	800.721311475	934.808219178	867.068965517	980.319148936	1138.80530973	1540.46774194	869.181818182	1066.3253012	1649.72058824	734.058823529	790.568181818	1884.76470588	845.294117647	821.3	574.0	670.873015873	1003.05405405	899.117647059	948.0	1530.65454545	680.185185185	934.714285714	450.775	2142.36363636	2019.95744681	808.296703297	491.766666667	826.355932203	542.622222222	986.777777778	807.032967033	823.780821918	624.222222222	776.553191489	772.265822785	830.881578947	918.5625	663.142857143	853.0	725.035714286	996.011111111	744.614285714	663.555555556	758.893617021	396.214285714	355.607142857	562.30952381	801.918032787	850.368421053	589.272727273	572.037735849	577.394736842	913.230769231	871.245901639	548.157894737	497.689655172	432.0	431.034482759	1522.64179104	749.666666667	496.166666667	1604.3373494	838.050847458	753.738095238	550.264705882	510.076923077	181.0	1740.17241379	528.5	324.0	1484.52173913	1453.32786885	1811.63380282	1778.23214286	915.727272727	542.085714286	940.542372881	331.567567568	470.888888889	281.75	281.5	171.473684211	399.107142857	195.055555556	166.0	279.869565217	540.133333333	432.857142857	817.243902439	637.080645161	666.341463415	676.902439024	562.039473684	479.276315789	834.987341772	593.142857143	544.870967742	1014.53846154	452.894736842	267.0	1791.15853659	335.634146341	648.571428571	857.06	1290.32	590.357142857	553.914893617	493.076923077	721.236842105	456.8	711.782608696	2424.58333333	590.723684211	773.076923077	620.666666667	557.206896552	460.078947368	394.25	1150.71830986	898.489795918	587.702702703	389.5	432.857142857	482.888888889	913.272727273	721.535714286	665.488372093	631.901639344	610.666666667	621.358490566	465.56097561	466.441176471	470.285714286	531.310810811	614.0	513.756756757	493.791044776	431.41025641
alpha_rarefaction_2137_3.txt	2137	3	4226.25454545	3620.25352113	1429.91791045	486.923076923	1603.8172043	2023.02521008	4096.05217391	4076.31034483	487.108695652	3508.04477612	4110.72093023	3381.78358209	499.903225806	3740.6147541	1510.65454545	495.052631579	826.380952381	706.0	649.454545455	1101.33333333	803.058823529	813.107142857	1015.54545455	856.033707865	937.222222222	1236.84375	1335.1686747	1088.33333333	888.606382979	1691.01587302	897.902439024	828.523809524	1748.25	919.095238095	840.549295775	642.692307692	637.537313433	1330.16666667	806.784313725	900.909090909	1496.0	609.763157895	1141.7254902	569.5	2317.88157895	2157.0106383	784.31	602.471698113	663.092307692	556.477272727	877.210526316	898.618421053	758.370786517	646.071428571	701.716981132	917.114285714	854.263157895	760.142857143	571.5	697.063829787	737.815533981	1115.1097561	834.833333333	781.833333333	728.170731707	367.285714286	327.090909091	525.893617021	651.62962963	800.5625	529.153846154	695.0	672.6875	988.303571429	848.125	513.416666667	476.322580645	518.714285714	378.275862069	1415.88157895	833.0	393.176470588	1952.51470588	1081.81395349	660.583333333	578.387096774	530.166666667	158.055555556	1499.34615385	486.903225806	382.567567568	1958.98113208	1194.6	1509.36904762	1285.74193548	764.786885246	573.770833333	758.259259259	407.161290323	380.75	165.714285714	343.136363636	229.555555556	414.035714286	202.75	131.647058824	328.5	497.568181818	521.5	1135.88571429	754.3	731.4375	688.871794872	581.890625	581.347826087	873.558441558	647.622641509	605.5	880.613636364	399.714285714	195.6	2209.05	380.027027027	599.428571429	812.775510204	1235.01538462	911.029411765	976.428571429	486.8	680.571428571	533.058823529	618.466666667	2135.70512821	611.710144928	665.529411765	574.638297872	537.935483871	522.083333333	431.903225806	1120.94029851	737.196721311	681.137931034	499.0	628.724137931	424.108108108	651.0	523.081081081	716.325	735.019607843	454.873015873	558.294117647	474.317073171	502.731707317	577.774193548	623.791044776	521.558139535	596.527777778	557.844827586	524.0
alpha_rarefaction_2137_4.txt	2137	4	3671.11016949	3505.28873239	2093.81818182	452.840909091	1568.12903226	2010.48695652	3325.39285714	3411.28125	536.638297872	3535.31506849	4198.88392857	3446.07462687	561.724137931	3745.36585366	1297.75862069	604.625	702.0	804.584415584	600.59375	988.034482759	718.625	820.352941176	891.928571429	874.780487805	915.0	1282.44859813	1396.74074074	1102.48837209	1120.6	1826.94915254	700.538461538	737.027027027	1588.05405405	713.935897436	769.841463415	644.833333333	564.130434783	1200.26315789	758.734693878	938.79787234	1526.80357143	652.245901639	1005.40677966	424.133333333	2063.21348315	1799.59090909	786.965517241	683.068181818	769.277777778	473.549019608	952.511904762	887.558441558	938.459016393	753.923076923	703.56	914.046875	957.873417722	853.220779221	604.101694915	996.607142857	760.685393258	1039.15625	776.23880597	689.057692308	786.121212121	314.0	353.130434783	518.108695652	783.904109589	1018.02222222	641.659574468	589.772727273	534.0	890.625	895.362068966	540.923076923	460.285714286	381.875	414.230769231	1831.61538462	891.578947368	365.0	1837.27272727	985.818181818	869.0	626.58490566	557.617647059	219.882352941	1891.80434783	414.037037037	320.03030303	1455.51388889	1589.76923077	1679.02985075	1195.38709677	723.294117647	487.75	931.048387097	380.551724138	273.394736842	184.44	254.28125	210.0	551.884615385	177.772727273	176.4	264.0	589.636363636	503.170731707	774.272727273	797.0	630.0	645.023255814	579.734693878	686.0	871.223684211	674.136363636	442.333333333	1087.29166667	389.157894737	357.0	2109.47058824	469.444444444	466.487179487	861.5	1664.44230769	656.026315789	682.456521739	486.731707317	717.238095238	577.272727273	688.622222222	2094.46753247	537.119047619	799.025641026	729.216216216	499.6	441.23255814	307.4	960.244186047	741.428571429	647.75	475.636363636	387.0	555.333333333	678.03030303	684.620689655	1016.83333333	666.02173913	533.692307692	678.275	481.765957447	566.181818182	555.027027027	600.013513514	501.0	598.256410256	502.263888889	480.0
alpha_rarefaction_2137_5.txt	2137	5	3476.20588235	3967.72580645	2093.56382979	433.365853659	1713.90909091	2090.9338843	3517.41666667	3794.65909091	488.0	3829.10714286	3778.28030303	3492.47286822	592.714285714	3599.67407407	1470.89705882	422.875	696.170731707	817.4	715.596774194	1060.16666667	822.188405797	934.611111111	781.279069767	850.814814815	1047.12244898	1253.5	1638.328125	873.568181818	988.927710843	1754.5	782.0	620.529411765	1788.37383178	829.078125	749.35443038	607.25	587.205128205	1137.01818182	772.0	1049.48648649	1061.2	638.5	968.467741935	485.25	2189.98591549	2258.43373494	725.373626374	661.857142857	789.630769231	671.8	921.533333333	853.535714286	811.47826087	724.772727273	851.782608696	876.135135135	848.233333333	763.5	592.75	647.0	668.819148936	1122.01176471	798.9	654.05	594.909090909	276.41025641	315.666666667	501.779661017	726.114754098	684.904761905	714.279069767	808.972972973	729.387096774	1003.5625	1012.31914894	443.371428571	557.391304348	388.714285714	341.8125	1753.80327869	662.651162791	404.636363636	1612.06756757	853.163934426	664.909090909	640.118644068	563.6	150.473684211	2028.64383562	409.111111111	316.193548387	1742.80882353	1267.41666667	1528.13333333	1481.54237288	746.385964912	607.0	838.492537313	346.689655172	327.538461538	223.142857143	279.885714286	216.230769231	438.103448276	175.206896552	119.3125	253.625	461.06122449	454.487179487	777.018867925	698.327868852	655.139534884	556.333333333	543.059701493	582.0	1017.125	634.660377358	475.028571429	1262.84615385	363.681818182	160.153846154	1787.56521739	480.193548387	780.777777778	899.454545455	1341.59090909	819.125	574.117647059	384.583333333	731.170731707	508.5	720.0	2016.11111111	644.036585366	656.136363636	530.188679245	511.0	546.4375	436.0	1237.56716418	691.313432836	548.397058824	444.12	536.4375	530.387096774	797.75	554.75	747.162162162	801.227272727	551.651515152	699.333333333	467.325	560.0	444.243243243	631.789473684	645.5	549.162790698	536.1	508.0
