	sequences per sample	iteration	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al11Post2Material	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13A1	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl19Ant2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	3P3	12P2	9M2	1M1	Al12Post3	6P1	2M2	3S	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	Nl17Ant2	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
alpha_rarefaction_4770_5.txt	4770	5	198.65945	222.41166	166.82624	67.01782	137.8928	144.61786	203.03861	203.5593	69.57363	208.59348	230.89066	198.50526	56.94401	198.064	125.39255	58.25619	95.23992	95.37514	66.46683	110.88857	77.38962	92.36282	90.67146	92.45489	75.79751	138.78367	140.47667	88.27291	125.79124	109.14605	75.07556	88.8976	133.29129	94.43537	89.95052	56.80774	92.63276	92.93578	71.68014	95.08765	100.56798	73.99584	103.6382	64.88362	117.94876	123.64108	93.56679	71.25505	89.84893	64.3756	106.27342	104.98956	103.35457	57.04173	74.16261	104.6582	95.69924	78.29743	80.60496	50.8865	108.57564	100.51265	108.23057	70.96229	72.06823	47.31969	44.28226	69.62281	81.52823	69.10397	76.52635	61.56446	39.70929	71.35662	67.64329	89.19006	50.60256	58.74777	51.91159	39.67263	98.20579	80.94453	61.89012	147.40225	74.78434	66.90694	84.66321	62.29344	27.46983	120.25184	44.06148	46.26501	107.05061	97.09428	109.30539	94.9367	67.05838	72.43744	100.9548	112.80587	59.96804	48.1003	31.642	38.69035	26.82419	23.73924	54.46066	31.06991	20.97371	41.93425	71.44164	46.16105	76.99293	47.84928	84.0578	57.26894	85.56064	n/a	79.48182	113.69956	52.20221	43.22017	125.83231	27.12548	23.7262	45.27421	117.9707	34.47482	48.31074	89.44372	n/a	n/a	n/a	98.61198	47.9027	44.36552	68.65827	56.72618	52.61656	74.33456	112.1447	88.5184	78.47122	77.00147	47.60618	39.19186	51.13119	95.42441	92.25833	86.56962	70.32409	45.79645	50.71902	46.01695	54.47307	54.82887	79.30626	83.6693	86.59971	81.21482	52.90331	60.7832	64.62391	77.96526	41.21168	45.67978	80.24491	42.88558
alpha_rarefaction_4770_6.txt	4770	6	195.41869	222.19701	171.32677	65.43542	134.16975	136.91952	205.26963	200.57753	66.67391	212.05147	231.78971	203.43638	52.26907	193.65692	123.66455	59.21407	92.08501	98.79174	68.36235	114.41667	77.50953	88.67613	91.48321	93.7676	79.89047	141.45764	137.18545	89.48805	124.81832	106.36698	76.87185	87.27766	134.88288	96.31779	89.73688	58.47591	93.98397	93.21148	72.30248	97.57804	95.32179	77.74225	108.9628	65.06881	118.65044	122.7074	97.03319	72.72037	91.72372	62.4484	104.44822	109.49102	101.09011	53.24881	77.02	105.0817	96.36849	77.16182	83.47702	50.2852	111.54137	96.31313	108.70009	75.89615	70.77147	47.515	46.61283	73.99355	83.44402	71.63666	80.90484	61.79355	42.45497	68.67464	69.84162	90.7236	49.29381	55.49684	56.21526	45.27369	99.67113	84.82536	54.3345	139.71068	72.38184	64.68712	83.78107	61.41771	25.60492	121.38962	44.34193	44.45659	101.53078	91.4922	106.93778	90.81333	64.14681	76.18888	97.15275	110.53314	59.03335	50.2403	29.86571	44.33452	24.52366	23.38125	56.66099	27.84746	19.95592	40.99421	70.9085	50.62461	75.64515	45.04932	80.4102	53.70427	86.35254	n/a	78.73596	115.20316	53.63793	40.25266	123.18512	29.5137	20.72268	45.7274	116.00785	36.65522	49.53441	89.71367	n/a	n/a	n/a	96.09064	49.46616	42.75995	68.15178	52.20384	53.58529	70.38501	113.2695	92.56748	77.00751	77.51148	46.58553	37.5064	51.46184	96.49009	97.23452	88.40401	66.22363	46.3421	54.14802	46.21003	54.09253	56.17764	78.6619	84.37647	87.98871	77.64048	55.9272	65.60071	63.7389	78.81486	39.82327	49.26711	80.29643	39.80388
alpha_rarefaction_4770_7.txt	4770	7	198.38076	215.80613	168.2513	68.23231	135.26613	137.57678	201.00146	204.29546	65.29973	207.16224	227.04105	198.75459	51.47623	193.51277	120.3317	54.97681	96.53486	97.41011	67.51498	111.27726	79.11303	89.86226	92.57296	93.05554	74.08817	139.61616	133.30591	89.72839	125.0938	113.53747	79.49196	84.7148	131.55516	94.35394	90.17669	58.08688	90.27654	99.1944	70.61986	92.81113	99.20865	77.14663	105.42106	64.62748	121.8879	121.55517	98.56016	72.25556	88.49398	61.04402	108.61304	107.28847	103.68398	53.62368	74.54771	104.83422	95.23912	78.73845	85.97133	48.90662	106.59426	98.41241	111.02784	73.79152	70.25269	46.87107	46.01462	71.82472	86.90407	66.05598	77.04603	61.15094	39.75442	74.60194	66.10697	89.85167	49.98788	53.40507	52.48703	39.47341	101.34799	85.72511	53.62188	143.02886	73.40528	64.80085	83.26575	61.23172	27.63578	122.05908	41.94414	47.71243	102.78478	96.53688	108.50894	91.00773	65.04309	71.68459	101.04658	107.23954	61.68162	47.91427	31.53269	39.51362	25.27068	22.60128	54.40955	28.62561	21.96941	38.44242	70.98383	47.67551	72.67628	44.59219	80.04556	51.57591	85.07947	n/a	76.31086	115.5595	52.8371	41.68473	117.94493	32.89773	22.85161	43.93397	116.93619	34.74697	51.42237	86.2328	n/a	n/a	n/a	98.11994	45.94062	41.03886	65.98723	54.17152	50.94798	70.69314	114.69816	91.166	80.37246	79.0314	47.17951	36.41557	50.15382	94.34193	98.30745	87.9604	66.67449	49.20799	51.85713	47.92873	55.91555	56.40241	78.74328	83.20992	85.69579	76.40018	54.39919	70.37212	67.808	79.04251	41.20141	46.98894	81.00932	41.23555
alpha_rarefaction_4770_8.txt	4770	8	202.19473	214.30103	161.30171	64.89766	137.72098	142.68439	200.74624	206.70458	63.80161	215.83363	223.90428	199.90175	58.29146	192.54974	125.27641	56.41934	92.97503	99.2826	69.49544	114.76732	78.75661	90.13866	92.33148	93.00795	77.39379	138.08808	133.37052	90.14043	125.36305	112.69868	72.77712	90.03728	133.84158	96.12076	87.48305	58.6697	91.12142	96.2872	67.73619	96.69543	96.38652	79.12228	109.04165	66.05058	120.97629	122.34741	96.73601	73.60484	87.9906	62.57494	104.59186	109.3081	103.03726	55.99095	77.01963	109.7254	99.31785	78.41765	82.94073	52.88726	108.68215	98.11736	111.02413	76.94888	68.82471	48.41301	46.42769	74.66983	84.06342	72.58608	77.9201	64.09433	41.39048	70.02188	68.75976	87.66616	47.99633	52.74604	54.67641	41.81149	104.6553	82.46343	57.43094	147.30493	75.02322	65.86721	86.55027	61.56185	27.36945	126.11528	41.48917	42.15589	103.25012	98.61525	109.44112	96.62018	63.10319	72.27862	98.25559	106.48709	63.47141	48.32957	29.02718	41.83153	26.98078	23.54598	58.94291	29.02624	20.92352	38.91082	71.48004	47.93192	71.22037	44.93385	82.58198	57.55686	85.12018	n/a	73.92459	112.90799	53.25375	44.57452	119.11427	32.64549	22.41916	45.04427	124.51258	34.39946	48.95865	87.22455	n/a	n/a	n/a	96.93298	47.44808	43.46944	64.09266	56.24832	50.30075	74.1557	117.33438	92.54973	77.55231	78.77053	46.07468	37.26929	53.91407	95.49348	96.6142	84.85396	66.16928	52.244	52.90364	48.52327	52.89233	57.6325	84.64046	82.30049	88.46846	81.63978	61.7404	65.09283	66.22588	80.19505	43.28796	47.60629	77.65532	41.55355
alpha_rarefaction_4770_9.txt	4770	9	202.82813	214.03167	164.23941	64.41045	136.24091	138.02058	203.20054	206.60276	65.53733	206.00736	225.37293	202.07649	53.5992	192.83197	121.56239	55.26884	94.92311	97.79961	67.04457	114.53579	76.48431	94.51041	94.18491	92.56788	79.63814	139.35939	137.10716	92.21168	126.4074	114.64556	77.61023	86.33937	132.43671	96.15315	88.6823	58.55973	93.71263	90.79513	75.00552	93.58115	96.48992	75.71799	103.95202	63.92949	116.28656	123.52537	95.8374	72.20195	91.2435	63.8907	108.39945	105.02194	100.98623	54.90334	69.96397	106.1079	96.15666	79.23891	87.67423	48.39176	110.29455	102.10344	104.8598	79.36083	69.35308	48.39809	46.38478	71.4732	87.35541	71.77654	85.0425	64.85353	42.39163	74.40784	72.91614	90.96578	48.81191	56.22582	48.36539	41.22836	99.79478	81.48588	57.43161	144.9779	72.64595	61.47076	82.49332	62.88847	26.60621	123.64959	38.29634	46.05337	106.39299	96.83678	115.40643	92.34865	68.05683	68.91987	100.31305	110.02624	59.9969	47.78891	31.23542	43.13054	25.86362	23.21689	60.8899	27.02419	23.14118	38.27002	68.41867	48.19999	69.75716	47.78472	83.50638	54.56984	83.583	n/a	75.61025	113.22062	51.25868	47.69806	126.42671	30.72117	23.02318	44.88937	119.99587	35.77558	47.97498	87.44917	n/a	n/a	n/a	93.99115	46.51143	41.72723	69.75908	50.71577	53.57683	70.02437	113.63639	93.01737	75.06764	78.55389	44.5088	37.4977	52.75687	92.07951	99.93308	84.51442	64.94653	48.12175	55.28659	47.87727	54.30742	58.5428	81.65486	80.99092	88.45014	75.00453	56.83767	60.86942	61.83903	76.77313	43.2755	45.00104	79.77387	40.53005
alpha_rarefaction_5365_0.txt	5365	0	210.40166	235.06907	173.39147	69.66562	137.07482	144.42099	213.60036	218.53991	73.90245	225.45478	235.27083	217.19107	59.65544	208.18222	129.93425	58.3018	95.54193	102.98109	72.54846	116.78414	80.8851	92.80555	92.35443	97.05112	77.3285	144.91592	142.93062	97.59656	127.35798	116.18	79.85701	86.37505	139.99412	97.14904	95.58927	58.69873	94.05717	100.53476	76.47089	96.48431	102.40799	80.06034	105.00674	65.452	125.32406	125.39969	99.97519	75.34757	92.34542	64.68058	110.69591	111.47605	103.76464	57.81479	78.99925	108.67634	97.3685	81.26824	83.03741	50.25438	113.47963	100.93343	115.2169	77.88208	72.28177	49.69561	44.98149	75.37298	87.71201	73.30646	80.87253	65.32575	41.80946	76.43116	71.49823	96.19203	51.27992	54.39119	52.61029	46.24095	108.0838	82.47555	59.71081	145.27035	77.82365	67.6034	84.8822	62.37094	25.60605	123.80953	45.25061	47.6351	109.20891	99.607	117.49181	95.99628	70.91984	75.2412	102.81844	114.1379	63.41103	47.28918	32.32824	42.2195	28.23636	26.82897	58.07409	30.86972	22.58809	40.91283	73.57956	51.64056	73.78165	47.99432	86.38002	58.33499	85.13063	n/a	78.72608	117.57681	54.43795	46.73895	125.21049	28.66272	23.21371	44.39188	126.59939	37.9951	52.38004	93.69865	n/a	n/a	n/a	104.324	46.43109	46.96919	66.4931	53.24476	50.59071	73.65494	121.61357	93.99393	85.68023	77.94824	48.70546	39.29824	59.18554	107.26103	98.98994	88.90999	65.08016	49.0084	56.8104	52.25577	56.3094	64.01904	83.52699	82.94951	85.46151	77.76738	58.66522	67.45016	69.0458	78.19227	45.07355	50.33403	83.01245	41.99952
alpha_rarefaction_5365_1.txt	5365	1	211.022	226.11678	169.9643	68.4548	132.25458	139.81496	211.49335	218.74032	72.55396	218.39743	242.44324	220.09596	55.96643	207.53549	129.22769	59.87514	94.43261	98.37408	68.51051	113.55256	82.01787	93.07572	96.5141	96.3612	75.57783	140.60233	148.56446	90.64263	128.86966	117.08545	78.43381	94.14271	141.36785	97.31871	95.87413	62.02362	97.0812	97.76973	77.92625	94.03681	100.8461	78.5814	114.64532	67.55101	127.16642	134.42763	100.1367	77.61893	93.85379	61.91715	109.17353	111.26068	110.40681	59.22817	77.26475	111.62977	96.39474	83.96767	87.39818	51.75283	112.39	104.00502	116.92617	74.46938	74.47004	50.08304	48.00454	72.47888	88.56553	75.10724	80.97532	70.13183	44.73065	76.73164	72.0016	92.43278	49.98847	56.87501	57.72137	42.2483	110.67624	89.20897	61.21717	146.65971	80.29085	69.34087	83.02578	67.09385	28.87775	129.41332	43.82829	47.16976	106.48164	104.93467	113.46422	103.23406	69.60894	75.70277	101.54664	112.83643	58.08257	52.19747	30.42159	43.86869	27.06826	24.76349	60.86068	30.73417	21.02205	41.43996	72.90002	51.2157	75.46735	47.71676	86.94194	58.38198	86.72055	n/a	82.31035	117.22811	52.53216	44.99754	128.8828	32.09232	20.87819	46.2498	124.03297	39.3428	51.00343	93.6469	n/a	n/a	n/a	99.60341	49.01108	48.9263	66.3615	56.57935	55.45017	76.06398	117.96483	92.78782	81.32656	77.79255	47.84116	40.3484	52.62133	97.76676	96.23178	88.16863	69.32952	47.62931	56.18431	52.05768	56.17917	55.55376	82.30585	85.29602	90.97089	77.76963	59.44848	64.70848	69.40536	81.08118	40.90406	53.09738	82.49883	40.22024
alpha_rarefaction_5365_2.txt	5365	2	213.54369	228.93858	173.9257	71.47351	142.80656	139.08093	216.175	209.51172	70.47259	224.85957	239.24883	211.4844	52.9913	202.80636	129.52064	57.16491	97.86474	101.60392	70.44115	118.09894	83.00933	92.89192	96.73856	95.25297	83.22903	142.3775	141.58107	92.85194	128.83321	116.46567	79.9434	88.2456	144.04687	95.42589	94.40277	59.21189	94.5481	101.97405	77.51494	96.65839	99.58116	79.22704	104.7299	67.92603	124.92239	130.10935	98.16263	77.75172	91.58355	66.27113	110.44491	115.90402	106.08103	59.367	76.96931	107.23894	99.62	82.15138	84.11041	50.88943	111.74492	102.78508	110.31382	77.51919	73.75515	50.27732	44.7327	75.79367	86.94847	74.85985	82.0247	67.28451	45.01534	75.99669	78.73519	95.67532	51.51139	53.93592	52.48918	39.97443	110.70531	86.36969	60.41365	150.77797	82.28196	69.98656	82.63887	66.34705	25.90454	128.98826	41.60321	44.37868	106.15099	100.15563	115.26443	100.07109	72.14012	74.00625	103.49594	113.05207	63.66289	48.23823	32.28959	40.62549	30.19293	24.86651	58.45028	30.26182	21.10887	40.1499	70.11417	48.58387	70.28599	46.07726	80.8543	57.69723	86.62088	n/a	76.20583	118.78218	53.4416	50.05044	126.57054	32.32139	24.81156	45.23866	121.25665	39.54914	49.87179	94.98019	n/a	n/a	n/a	103.13207	47.14657	46.48607	67.39347	58.31164	53.98027	75.18488	120.29538	90.26379	82.97722	80.85988	45.36405	37.1111	57.62604	100.22605	100.16118	87.25553	67.75588	51.4527	56.44994	47.90838	57.57859	58.02629	83.30798	85.6142	88.90481	79.28243	59.06235	69.49095	65.45777	78.82853	43.07169	51.05487	81.89944	45.03369
alpha_rarefaction_5365_3.txt	5365	3	210.85026	236.72812	175.70198	68.95652	139.10928	147.79863	217.7368	217.27427	68.3245	225.27611	231.39492	212.17243	55.38316	208.9118	128.17442	61.61674	96.54009	101.96904	71.57056	118.48082	81.581	91.7703	94.68593	97.69557	82.31228	141.40258	146.18561	92.1204	129.43179	114.50971	78.13242	91.18798	140.77054	99.67421	96.18773	60.04311	94.6398	101.64348	75.77257	98.68107	105.01096	79.59458	108.5226	65.84772	125.25944	129.5007	98.84078	76.309	95.99999	61.03934	109.85422	110.33884	108.27017	58.18184	77.21603	110.74073	98.53258	79.78468	85.61867	51.56981	111.71069	101.80176	117.17127	71.89131	70.98242	46.94642	49.05641	77.81798	85.05993	69.98461	83.11641	67.3877	45.7506	77.03584	77.03341	90.12574	52.22585	57.43678	58.16447	42.10742	110.98493	87.65089	62.63088	148.55038	80.06366	70.34362	85.36131	64.89909	29.16295	126.74771	43.80271	46.8259	104.4962	99.32239	119.573	97.59237	69.75823	78.41446	99.6212	111.52543	62.64067	49.78918	30.86158	44.37017	26.23243	22.33884	60.50403	29.6723	21.97118	38.13724	73.1482	50.28539	74.21395	47.71248	81.77815	54.10868	90.76641	n/a	78.59389	116.13956	51.70731	46.14555	126.54694	32.05732	22.79484	45.18894	125.90721	37.84015	54.73165	92.55909	n/a	n/a	n/a	100.68433	49.20262	45.33979	68.11419	55.96209	55.27767	76.16155	121.35309	92.37432	80.67437	79.58939	52.29854	39.73557	56.50387	101.01572	102.71607	89.87752	67.95505	52.36118	58.13053	49.67576	56.50383	60.75266	83.2157	87.50784	87.78506	81.24624	61.70653	66.03047	65.23612	81.95832	46.36749	50.27523	83.98638	39.28301
alpha_rarefaction_5365_4.txt	5365	4	208.73311	229.82348	172.96973	66.83843	142.56556	143.08336	208.20809	213.22281	68.61978	225.93788	240.60714	215.20645	55.98229	207.17374	132.46914	57.124	99.177	101.37177	68.25293	116.20241	80.4439	91.67637	96.6763	99.12312	78.62441	142.31379	151.22393	95.37159	131.48352	121.06401	78.88954	88.76243	137.62876	97.33578	99.15976	60.69019	93.41297	99.22188	76.54233	96.13039	107.26795	79.42335	107.13064	67.43206	125.83204	125.41658	99.21766	73.44763	95.48244	59.99688	106.32733	115.19456	110.30178	58.0496	78.66783	111.45999	100.77282	83.30145	85.80929	48.08753	112.19949	104.80933	112.89211	80.91526	71.46544	48.73611	48.65094	72.13247	84.94815	75.33546	81.55523	68.39243	41.25851	75.19009	73.0661	91.27748	48.91034	55.99149	53.22613	42.55535	109.05077	82.64838	61.1433	144.53045	82.03575	71.36817	85.69658	67.71757	27.10136	130.96138	44.87825	48.04994	109.57418	100.20997	116.65794	96.72684	70.84877	72.89323	99.94575	111.289	63.77652	49.56338	33.62148	41.31446	28.8718	23.03944	58.26873	30.63846	18.76577	40.2627	74.35344	48.35618	77.64059	47.60381	85.53568	59.20639	88.65761	n/a	76.57008	114.65539	49.21285	46.53999	128.6088	34.36433	22.8909	46.46714	124.12321	37.871	52.43309	93.84724	n/a	n/a	n/a	104.33653	50.12271	47.29228	63.51107	56.94406	50.41472	73.36405	118.08378	93.19201	76.73721	80.04103	47.88554	39.35686	53.9984	106.28082	99.4147	86.36127	69.62338	50.46556	58.8399	46.36855	52.64051	57.32355	82.38279	87.74666	87.4278	84.81955	60.79285	66.58226	64.6955	78.12409	45.41524	48.70894	81.88526	43.41459
alpha_rarefaction_5365_5.txt	5365	5	208.51554	230.51669	177.21948	66.21214	141.82652	147.90952	209.3744	225.78093	68.0878	219.16719	235.5177	212.42572	60.93224	205.7916	125.92367	58.89664	99.81256	98.08566	68.80399	115.90258	79.84875	96.58879	97.72521	98.35794	82.08594	141.1337	143.82708	94.29453	129.7617	114.05479	77.05091	92.26654	141.9416	97.75686	93.20899	63.48639	93.42609	99.13344	77.06635	96.54094	110.38926	79.58452	109.79078	67.22424	124.16673	129.44773	99.66305	76.14313	93.02792	65.78289	111.40639	113.42003	105.71732	57.19834	80.36837	109.1792	99.9465	82.78484	83.57338	51.29255	109.99154	99.80715	112.6861	77.9019	71.78583	50.62361	49.419	76.15624	85.99486	75.90293	84.46628	67.87695	45.68773	80.45722	71.60976	92.15479	51.95397	56.37388	57.85928	42.4147	105.11645	91.058	59.12799	150.01782	79.95264	69.09822	86.16035	65.46092	25.08975	125.98757	44.40746	43.42716	106.30014	99.27311	118.01231	103.60237	73.97452	76.77311	97.83318	113.122	62.04281	49.92272	31.13733	45.13574	26.58728	23.01145	60.80663	31.01019	23.41893	43.44154	71.36533	50.62797	76.30643	46.82292	79.954	56.15529	87.88247	n/a	80.86406	118.42948	57.30936	45.14025	127.19819	32.32982	24.89354	46.34327	124.96331	39.82286	51.9735	89.41735	n/a	n/a	n/a	103.83582	48.36623	47.27024	72.42481	56.55705	54.34987	75.75266	118.64823	92.57775	81.15997	79.95455	48.87883	40.36266	57.22056	99.29247	99.59384	88.92108	72.36047	47.73112	55.53791	48.88167	56.29511	56.85439	83.42618	84.9715	86.77647	79.15687	58.37615	68.18439	68.5295	81.16713	41.05612	50.9222	80.44127	39.66769
alpha_rarefaction_5365_6.txt	5365	6	212.01123	228.65012	184.02509	67.88878	140.6827	142.5788	213.04922	214.27561	68.23414	219.28065	233.82253	212.76877	53.67917	208.55606	129.39282	59.33118	95.42235	95.28704	71.22821	118.37395	77.03782	94.92592	94.13926	100.77994	80.02892	146.02151	140.63695	94.81456	128.50035	113.19233	82.82041	95.25121	140.17482	94.07652	96.10646	63.42193	92.73974	99.80823	74.90577	100.39799	104.66505	76.936	109.26683	67.80907	126.57353	126.7548	97.44433	75.04773	97.34938	64.74432	112.45068	109.53243	109.0286	55.83659	79.5702	108.73322	100.7652	82.88318	85.93184	54.43303	111.89042	100.63766	112.06451	78.52335	71.61064	49.16005	48.24254	76.81836	88.23008	78.01251	83.01074	70.6569	42.39806	79.01564	73.67594	93.1209	49.98603	55.56537	50.38503	42.15285	109.9328	86.81431	58.8659	143.96312	76.48913	65.48597	87.65812	62.78242	25.84472	131.91903	41.7166	43.59625	105.94887	101.84676	118.49427	100.38462	72.18657	74.10421	102.21711	114.13858	65.39039	46.59636	31.98057	41.83145	27.67851	24.72998	60.40271	29.87927	22.19996	40.16674	74.11443	50.30267	69.25496	48.72448	84.52504	54.99659	85.44613	n/a	78.91779	116.78082	54.48197	45.72721	126.98261	34.02296	21.53321	46.61408	119.39237	40.40288	51.06027	93.62945	n/a	n/a	n/a	103.75715	48.1336	45.30688	65.55012	55.05133	56.01472	72.57366	118.02319	95.30879	76.76501	78.51972	49.25661	43.81677	54.96395	97.06464	104.04278	89.28742	69.93198	49.86512	59.54875	49.31117	56.9697	61.47877	85.38835	84.91074	88.65778	81.4857	59.32073	61.83285	65.69485	80.48303	43.74794	47.45549	82.08472	42.82576
alpha_rarefaction_5365_7.txt	5365	7	216.95802	229.27696	174.05845	66.31439	142.70526	147.20518	215.17784	215.90501	69.12122	223.54443	238.0264	213.19326	57.62564	212.42298	126.02956	58.36726	99.46282	100.52306	68.23287	117.25677	79.01156	95.17974	92.82436	96.89372	82.26353	138.44424	146.88254	91.6642	129.96647	117.52243	80.96924	89.3777	140.46538	99.05369	95.17203	65.54583	94.25859	100.07866	75.2225	96.95451	99.52057	82.13902	110.08609	70.54885	126.1018	126.25381	97.6299	75.46778	92.57632	65.27048	110.11839	114.42538	110.31074	56.71677	81.72165	110.15786	101.21518	85.42994	86.64448	50.09163	113.27326	104.58384	115.82124	75.17584	71.07101	49.7705	45.29094	76.2074	86.85612	75.61828	84.64245	67.4889	43.17876	78.72774	74.51082	92.51331	50.62777	57.71583	54.33416	43.55336	107.83729	91.88525	63.5452	153.22485	78.18613	69.6315	87.02511	64.35946	26.96378	126.14845	44.19227	46.74576	105.09908	99.80314	122.75732	98.04757	72.72634	75.87933	102.85962	108.95879	58.86976	49.04483	33.22135	44.5597	27.89803	22.86955	62.37756	28.80929	21.03005	38.68754	70.88403	51.27367	74.56564	48.69405	85.16431	59.05531	86.89659	n/a	77.0306	118.81472	55.22669	47.91268	127.25545	32.5381	21.66766	45.20592	123.57002	38.34322	48.00755	89.06887	n/a	n/a	n/a	97.25783	48.9691	46.87771	68.64951	56.41032	53.1674	72.9923	120.1445	93.06406	82.3946	78.23961	50.61672	42.2452	55.71245	102.03817	100.33033	92.10474	67.06851	50.69087	54.44054	52.20995	58.75194	61.58859	82.71962	85.0333	89.94868	83.28846	60.95687	68.97656	63.9979	81.77213	46.07949	47.68941	82.88558	41.59832
alpha_rarefaction_5365_8.txt	5365	8	209.22435	229.02889	173.17158	69.80069	146.95045	148.18551	214.99849	219.00827	71.85835	217.0224	246.67587	212.54023	57.62555	211.34943	127.40392	58.40023	95.02581	99.38035	70.76497	118.44611	81.3817	88.55566	93.06988	96.18135	77.1174	144.94022	142.59628	94.57368	128.95471	111.36943	76.22812	93.04351	141.19304	96.20449	93.40212	60.77311	97.49816	99.23621	75.40135	96.9915	102.30431	75.5461	111.91011	65.89643	121.10673	132.22011	101.39443	76.50013	96.58301	62.31701	109.55712	112.35389	106.68548	56.86996	75.68371	109.81268	102.02835	83.21697	85.95281	50.51498	112.9996	103.77303	111.54133	75.78312	74.46312	49.10276	47.57598	76.97864	87.25938	71.17892	82.40684	65.36319	43.62583	72.21871	72.89781	93.06147	49.46937	55.97531	56.68822	42.31672	104.13385	86.80413	58.28323	144.94514	77.9779	69.9041	85.36373	63.74688	26.6633	129.80596	42.91567	47.33902	107.49622	100.87801	118.21278	101.07018	69.20356	77.52443	103.15403	109.45904	62.69017	48.77619	30.83848	45.54832	27.50213	24.83576	63.23017	31.98179	19.11409	41.90288	69.37765	52.90934	73.00019	47.22991	82.96956	61.10382	85.55438	n/a	77.24176	119.2937	55.24746	47.19729	127.45628	35.39792	21.4907	46.91417	128.13134	40.22104	51.18998	99.22326	n/a	n/a	n/a	105.36707	49.75207	43.32968	68.02056	53.76923	51.71341	73.9616	125.51315	92.31993	78.95846	79.25294	48.02755	38.16525	52.97285	110.38263	100.40173	87.82271	64.15394	48.58209	53.48039	52.97128	58.70642	62.20311	83.62599	86.07163	89.22077	79.65418	59.06534	67.7421	64.89617	80.19991	45.01285	47.9115	80.55598	43.26323
alpha_rarefaction_5365_9.txt	5365	9	210.93175	233.40851	176.46947	70.95174	142.10144	146.81499	218.3826	220.10204	68.52482	225.09895	233.53762	212.99686	56.62743	207.08267	132.78875	57.76085	96.13657	101.31338	71.35339	116.5095	80.31944	93.26435	93.44549	98.75966	80.04936	146.55929	141.6041	96.12871	127.00797	114.06182	77.80373	89.98296	145.64899	96.49974	98.20168	62.32517	94.22615	100.61465	75.83898	96.8454	104.36295	78.63688	108.31028	70.57446	125.92304	128.15709	100.76975	75.71988	92.79379	62.32121	109.8473	112.18791	105.11238	57.6379	78.47988	111.35729	99.44299	80.94111	84.34263	52.91534	110.62654	105.70989	116.34357	83.45212	73.79899	48.0871	44.93876	74.78911	88.81782	72.81251	81.56399	69.00732	44.15533	76.25237	73.09315	94.72153	50.69788	57.35712	55.76743	41.84102	105.11467	85.75314	59.55017	150.78606	77.47878	67.72839	84.84478	68.6985	26.37259	127.97537	46.30422	45.35351	110.81021	102.50801	119.02972	97.30565	70.05963	75.75774	103.42466	116.50825	60.69638	48.37991	30.33867	44.17092	28.63834	24.8422	56.98409	30.06213	20.85082	42.91922	71.21687	49.69271	79.75428	49.52934	84.32832	58.08178	83.07933	n/a	79.0221	119.5846	54.91228	47.37259	127.45202	31.99118	22.05404	47.0146	125.40369	39.49877	53.0446	90.56223	n/a	n/a	n/a	100.33176	50.27969	47.76921	68.09854	55.71258	57.76822	77.10073	120.25074	92.03924	74.96991	78.20536	49.39293	38.67932	52.38374	100.08746	100.31689	88.39359	65.87506	47.16288	53.60437	46.92372	57.85308	59.18099	84.05148	86.73661	87.70216	79.91209	60.13407	65.94995	64.61062	82.80839	40.75353	49.42677	83.17083	42.99247
